-1.309243775904178619e-02,-9.857475757598876953e-03
-1.355021540075540543e-02,-9.430217556655406952e-03
-1.275673415511846542e-02,-9.338662028312683105e-03
-1.330606732517480850e-02,-9.308143518865108490e-03
-1.226843800395727158e-02,-8.667254820466041565e-03
-1.355021540075540543e-02,-9.796438738703727722e-03
-1.464888080954551697e-02,-9.704884141683578491e-03
-1.272621564567089081e-02,-9.674365632236003876e-03
-1.409954763948917389e-02,-9.613328613340854645e-03
-1.361125241965055466e-02,-9.826957248151302338e-03
-1.373332552611827850e-02,-8.453625254333019257e-03
-1.318399328738451004e-02,-9.002958424389362335e-03
-1.300088223069906235e-02,-9.887994267046451569e-03
-1.477095484733581543e-02,-9.186069481074810028e-03
-1.309243775904178619e-02,-9.399699047207832336e-03
-1.440473273396492004e-02,-9.277625009417533875e-03
-1.315347477793693542e-02,-9.247106499969959259e-03
-1.287880819290876389e-02,-9.063995443284511566e-03
-1.355021540075540543e-02,-9.247106499969959259e-03
-1.333658583462238312e-02,-9.704884141683578491e-03
-1.422162167727947235e-02,-9.796438738703727722e-03
-1.284828968346118927e-02,-9.521773084998130798e-03
-1.355021540075540543e-02,-8.453625254333019257e-03
-1.287880819290876389e-02,-9.918512776494026184e-03
-1.373332552611827850e-02,-9.186069481074810028e-03
-1.297036372125148773e-02,-9.704884141683578491e-03
-1.394695509225130081e-02,-8.514662273228168488e-03
-1.345865987241268158e-02,-8.667254820466041565e-03
-1.361125241965055466e-02,-9.247106499969959259e-03
-1.355021540075540543e-02,-8.514662273228168488e-03
-1.321451179683208466e-02,-9.216587990522384644e-03
-1.361125241965055466e-02,-9.735402651131153107e-03
-1.266517862677574158e-02,-9.338662028312683105e-03
-1.428265869617462158e-02,-9.735402651131153107e-03
-1.361125241965055466e-02,-7.934810593724250793e-03
-1.293984521180391312e-02,-8.362069725990295410e-03
-1.364177092909812927e-02,-9.369180537760257721e-03
-1.409954763948917389e-02,-9.582810103893280029e-03
-1.300088223069906235e-02,-8.911402896046638489e-03
-1.193273440003395081e-02,-8.209477178752422333e-03
-1.413006614893674850e-02,-1.043732743710279465e-02
-1.391643658280372620e-02,-8.789328858256340027e-03
-1.409954763948917389e-02,-8.941921405494213104e-03
-1.342814136296510696e-02,-8.667254820466041565e-03
-1.315347477793693542e-02,-8.911402896046638489e-03
-1.318399328738451004e-02,-9.308143518865108490e-03
-1.303140074014663696e-02,-9.247106499969959259e-03
-1.321451179683208466e-02,-9.796438738703727722e-03
-1.324503030627965927e-02,-8.117921650409698486e-03
-1.345865987241268158e-02,-8.941921405494213104e-03
-1.403851062059402466e-02,-8.514662273228168488e-03
-1.400799211114645004e-02,-9.063995443284511566e-03
-1.266517862677574158e-02,-8.423106744885444641e-03
-1.229895651340484619e-02,-8.117921650409698486e-03
-1.257362309843301773e-02,-8.880884386599063873e-03
-1.333658583462238312e-02,-8.941921405494213104e-03
-1.284828968346118927e-02,-9.613328613340854645e-03
-1.339762285351753235e-02,-9.918512776494026184e-03
-1.312295626848936081e-02,-9.643847122788429260e-03
-1.327554881572723389e-02,-9.277625009417533875e-03
-1.486251037567853928e-02,-8.667254820466041565e-03
-1.333658583462238312e-02,-8.392588235437870026e-03
-1.449628826230764389e-02,-8.850365877151489258e-03
-1.306191924959421158e-02,-8.545180782675743103e-03
-1.306191924959421158e-02,-9.460736066102981567e-03
-1.315347477793693542e-02,-8.178958669304847717e-03
-1.312295626848936081e-02,-9.094513952732086182e-03
-1.385539956390857697e-02,-9.613328613340854645e-03
-1.409954763948917389e-02,-8.239995688199996948e-03
-1.300088223069906235e-02,-8.636736311018466949e-03
-1.214636396616697311e-02,-8.758810348808765411e-03
-1.345865987241268158e-02,-7.843255065381526947e-03
-1.413006614893674850e-02,-8.209477178752422333e-03
-1.254310458898544312e-02,-8.697773329913616180e-03
-1.306191924959421158e-02,-9.796438738703727722e-03
-1.446576975286006927e-02,-9.216587990522384644e-03
-1.293984521180391312e-02,-8.880884386599063873e-03
-1.275673415511846542e-02,-9.826957248151302338e-03
-1.309243775904178619e-02,-8.178958669304847717e-03
-1.327554881572723389e-02,-8.972439914941787720e-03
-1.303140074014663696e-02,-8.362069725990295410e-03
-1.297036372125148773e-02,-8.667254820466041565e-03
-1.312295626848936081e-02,-9.125032462179660797e-03
-1.321451179683208466e-02,-8.911402896046638489e-03
-1.333658583462238312e-02,-8.575699292123317719e-03
-1.324503030627965927e-02,-8.789328858256340027e-03
-1.339762285351753235e-02,-8.758810348808765411e-03
-1.327554881572723389e-02,-8.758810348808765411e-03
-1.254310458898544312e-02,-9.155550971627235413e-03
-1.318399328738451004e-02,-8.545180782675743103e-03
-1.248206757009029388e-02,-9.308143518865108490e-03
-1.278725266456604004e-02,-9.369180537760257721e-03
-1.345865987241268158e-02,-9.247106499969959259e-03
-1.309243775904178619e-02,-8.636736311018466949e-03
-1.248206757009029388e-02,-8.392588235437870026e-03
-1.165806781500577927e-02,-9.063995443284511566e-03
-1.333658583462238312e-02,-8.667254820466041565e-03
-1.370280701667070389e-02,-8.575699292123317719e-03
-1.284828968346118927e-02,-9.796438738703727722e-03
-1.318399328738451004e-02,-8.239995688199996948e-03
-1.351969689130783081e-02,-8.056884631514549255e-03
-1.348917838186025620e-02,-8.911402896046638489e-03
-1.355021540075540543e-02,-8.941921405494213104e-03
-1.327554881572723389e-02,-8.453625254333019257e-03
-1.217688247561454773e-02,-8.331551216542720795e-03
-1.324503030627965927e-02,-8.636736311018466949e-03
-1.300088223069906235e-02,-8.758810348808765411e-03
-1.297036372125148773e-02,-8.087403140962123871e-03
-1.348917838186025620e-02,-8.239995688199996948e-03
-1.324503030627965927e-02,-9.125032462179660797e-03
-1.355021540075540543e-02,-8.362069725990295410e-03
-1.275673415511846542e-02,-8.575699292123317719e-03
-1.388591807335615158e-02,-8.209477178752422333e-03
-1.300088223069906235e-02,-9.826957248151302338e-03
-1.321451179683208466e-02,-8.789328858256340027e-03
-1.364177092909812927e-02,-7.843255065381526947e-03
-1.287880819290876389e-02,-9.369180537760257721e-03
-1.309243775904178619e-02,-8.453625254333019257e-03
-1.226843800395727158e-02,-9.063995443284511566e-03
-1.339762285351753235e-02,-8.850365877151489258e-03
-1.287880819290876389e-02,-8.362069725990295410e-03
-1.287880819290876389e-02,-8.941921405494213104e-03
-1.306191924959421158e-02,-9.460736066102981567e-03
-1.284828968346118927e-02,-9.216587990522384644e-03
-1.330606732517480850e-02,-8.697773329913616180e-03
-1.211584545671939850e-02,-8.331551216542720795e-03
-1.312295626848936081e-02,-8.941921405494213104e-03
-1.208532694727182388e-02,-8.636736311018466949e-03
-1.171910483390092850e-02,-8.636736311018466949e-03
-1.287880819290876389e-02,-9.430217556655406952e-03
-1.303140074014663696e-02,-9.186069481074810028e-03
-1.297036372125148773e-02,-9.063995443284511566e-03
-1.251258607953786850e-02,-8.758810348808765411e-03
-1.327554881572723389e-02,-8.331551216542720795e-03
-1.235999353229999542e-02,-9.094513952732086182e-03
-1.214636396616697311e-02,-8.545180782675743103e-03
-1.303140074014663696e-02,-8.392588235437870026e-03
-1.306191924959421158e-02,-9.277625009417533875e-03
-1.254310458898544312e-02,-8.331551216542720795e-03
-1.223791949450969696e-02,-8.392588235437870026e-03
-1.281777117401361465e-02,-9.033476933836936951e-03
-1.260414160788059235e-02,-8.117921650409698486e-03
-1.376384403556585312e-02,-8.026366122066974640e-03
-1.318399328738451004e-02,-8.331551216542720795e-03
-1.272621564567089081e-02,-8.484143763780593872e-03
-1.229895651340484619e-02,-8.423106744885444641e-03
-1.226843800395727158e-02,-8.850365877151489258e-03
-1.211584545671939850e-02,-8.911402896046638489e-03
-1.309243775904178619e-02,-8.545180782675743103e-03
-1.263466011732816696e-02,-9.491254575550556183e-03
-1.242103055119514465e-02,-8.941921405494213104e-03
-1.300088223069906235e-02,-7.934810593724250793e-03
-1.342814136296510696e-02,-8.575699292123317719e-03
-1.339762285351753235e-02,-8.972439914941787720e-03
-1.217688247561454773e-02,-8.941921405494213104e-03
-1.202428992837667465e-02,-9.125032462179660797e-03
-1.287880819290876389e-02,-9.277625009417533875e-03
-1.382488105446100235e-02,-8.545180782675743103e-03
-1.165806781500577927e-02,-8.239995688199996948e-03
-1.248206757009029388e-02,-8.178958669304847717e-03
-1.339762285351753235e-02,-9.002958424389362335e-03
-1.281777117401361465e-02,-8.819847367703914642e-03
-1.321451179683208466e-02,-8.484143763780593872e-03
-1.324503030627965927e-02,-8.514662273228168488e-03
-1.367228850722312927e-02,-8.728291839361190796e-03
-1.254310458898544312e-02,-9.338662028312683105e-03
-1.315347477793693542e-02,-9.186069481074810028e-03
-1.333658583462238312e-02,-8.911402896046638489e-03
-1.275673415511846542e-02,-7.690662518143653870e-03
-1.187169738113880157e-02,-9.125032462179660797e-03
-1.293984521180391312e-02,-9.247106499969959259e-03
-1.193273440003395081e-02,-8.941921405494213104e-03
-1.306191924959421158e-02,-8.697773329913616180e-03
-1.373332552611827850e-02,-7.843255065381526947e-03
-1.306191924959421158e-02,-9.277625009417533875e-03
-1.284828968346118927e-02,-8.117921650409698486e-03
-1.324503030627965927e-02,-8.636736311018466949e-03
-1.315347477793693542e-02,-8.636736311018466949e-03
-1.364177092909812927e-02,-8.636736311018466949e-03
-1.345865987241268158e-02,-8.880884386599063873e-03
-1.336710434406995773e-02,-7.629625499248504639e-03
-1.284828968346118927e-02,-8.239995688199996948e-03
-1.333658583462238312e-02,-8.239995688199996948e-03
-1.202428992837667465e-02,-9.430217556655406952e-03
-1.229895651340484619e-02,-9.002958424389362335e-03
-1.269569713622331619e-02,-8.880884386599063873e-03
-1.324503030627965927e-02,-9.979549795389175415e-03
-1.348917838186025620e-02,-8.301032707095146179e-03
-1.269569713622331619e-02,-1.022369787096977234e-02
-1.290932670235633850e-02,-8.972439914941787720e-03
-1.220740098506212234e-02,-8.423106744885444641e-03
-1.358073391020298004e-02,-8.789328858256340027e-03
-1.193273440003395081e-02,-8.606217801570892334e-03
-1.208532694727182388e-02,-8.484143763780593872e-03
-1.254310458898544312e-02,-8.697773329913616180e-03
-1.397747360169887543e-02,-9.277625009417533875e-03
-1.330606732517480850e-02,-9.186069481074810028e-03
-1.260414160788059235e-02,-8.728291839361190796e-03
-1.297036372125148773e-02,-8.392588235437870026e-03
-1.284828968346118927e-02,-8.392588235437870026e-03
-1.239051204174757004e-02,-7.965329103171825409e-03
-1.251258607953786850e-02,-8.056884631514549255e-03
-1.315347477793693542e-02,-8.850365877151489258e-03
-1.174962334334850311e-02,-8.819847367703914642e-03
-1.287880819290876389e-02,-8.484143763780593872e-03
-1.208532694727182388e-02,-7.721181027591228485e-03
-1.342814136296510696e-02,-8.209477178752422333e-03
-1.174962334334850311e-02,-8.545180782675743103e-03
-1.226843800395727158e-02,-8.484143763780593872e-03
-1.263466011732816696e-02,-7.782218046486377716e-03
-1.242103055119514465e-02,-8.758810348808765411e-03
-1.300088223069906235e-02,-8.270514197647571564e-03
-1.239051204174757004e-02,-8.850365877151489258e-03
-1.318399328738451004e-02,-8.117921650409698486e-03
-1.251258607953786850e-02,-8.850365877151489258e-03
-1.193273440003395081e-02,-8.362069725990295410e-03
-1.257362309843301773e-02,-8.423106744885444641e-03
-1.242103055119514465e-02,-7.660144008696079254e-03
-1.269569713622331619e-02,-9.125032462179660797e-03
-1.425214018672704697e-02,-8.789328858256340027e-03
-1.297036372125148773e-02,-8.697773329913616180e-03
-1.168858632445335388e-02,-7.751699537038803101e-03
-1.309243775904178619e-02,-8.972439914941787720e-03
-1.226843800395727158e-02,-8.880884386599063873e-03
-1.214636396616697311e-02,-8.239995688199996948e-03
-1.257362309843301773e-02,-9.308143518865108490e-03
-1.263466011732816696e-02,-8.606217801570892334e-03
-1.373332552611827850e-02,-8.636736311018466949e-03
-1.336710434406995773e-02,-8.789328858256340027e-03
-1.306191924959421158e-02,-8.484143763780593872e-03
-1.174962334334850311e-02,-8.514662273228168488e-03
-1.275673415511846542e-02,-8.606217801570892334e-03
-1.336710434406995773e-02,-8.148440159857273102e-03
-1.208532694727182388e-02,-9.002958424389362335e-03
-1.269569713622331619e-02,-8.270514197647571564e-03
-1.297036372125148773e-02,-8.331551216542720795e-03
-1.373332552611827850e-02,-8.575699292123317719e-03
-1.345865987241268158e-02,-7.446514442563056946e-03
-1.226843800395727158e-02,-8.270514197647571564e-03
-1.290932670235633850e-02,-8.728291839361190796e-03
-1.217688247561454773e-02,-8.209477178752422333e-03
-1.315347477793693542e-02,-8.667254820466041565e-03
-1.297036372125148773e-02,-8.514662273228168488e-03
-1.315347477793693542e-02,-9.155550971627235413e-03
-1.217688247561454773e-02,-7.538069970905780792e-03
-1.290932670235633850e-02,-7.751699537038803101e-03
-1.297036372125148773e-02,-7.690662518143653870e-03
-1.269569713622331619e-02,-8.484143763780593872e-03
-1.217688247561454773e-02,-8.362069725990295410e-03
-1.287880819290876389e-02,-8.453625254333019257e-03
-1.202428992837667465e-02,-7.965329103171825409e-03
-1.269569713622331619e-02,-8.606217801570892334e-03
-1.290932670235633850e-02,-8.087403140962123871e-03
-1.263466011732816696e-02,-8.331551216542720795e-03
-1.226843800395727158e-02,-9.216587990522384644e-03
-1.300088223069906235e-02,-9.430217556655406952e-03
-1.239051204174757004e-02,-7.751699537038803101e-03
-1.324503030627965927e-02,-7.873773574829101562e-03
-1.257362309843301773e-02,-8.667254820466041565e-03
-1.226843800395727158e-02,-8.392588235437870026e-03
-1.242103055119514465e-02,-8.606217801570892334e-03
-1.290932670235633850e-02,-8.392588235437870026e-03
-1.260414160788059235e-02,-8.301032707095146179e-03
-1.190221589058637619e-02,-8.606217801570892334e-03
-1.162754930555820465e-02,-8.056884631514549255e-03
-1.290932670235633850e-02,-8.667254820466041565e-03
-1.306191924959421158e-02,-9.796438738703727722e-03
-1.315347477793693542e-02,-9.277625009417533875e-03
-1.251258607953786850e-02,-9.094513952732086182e-03
-1.223791949450969696e-02,-9.125032462179660797e-03
-1.226843800395727158e-02,-8.514662273228168488e-03
-1.187169738113880157e-02,-9.369180537760257721e-03
-1.290932670235633850e-02,-8.392588235437870026e-03
-1.162754930555820465e-02,-8.301032707095146179e-03
-1.284828968346118927e-02,-8.270514197647571564e-03
-1.232947502285242081e-02,-9.216587990522384644e-03
-1.385539956390857697e-02,-8.819847367703914642e-03
-1.333658583462238312e-02,-8.301032707095146179e-03
-1.132236421108245850e-02,-7.904292084276676178e-03
-1.196325290948152542e-02,-9.125032462179660797e-03
-1.278725266456604004e-02,-9.186069481074810028e-03
-1.223791949450969696e-02,-8.941921405494213104e-03
-1.254310458898544312e-02,-8.270514197647571564e-03
-1.242103055119514465e-02,-8.270514197647571564e-03
-1.269569713622331619e-02,-7.690662518143653870e-03
-1.278725266456604004e-02,-7.660144008696079254e-03
-1.181066036224365234e-02,-8.087403140962123871e-03
-1.281777117401361465e-02,-8.362069725990295410e-03
-1.284828968346118927e-02,-8.606217801570892334e-03
-1.184117887169122696e-02,-8.789328858256340027e-03
-1.211584545671939850e-02,-8.392588235437870026e-03
-1.171910483390092850e-02,-8.514662273228168488e-03
-1.263466011732816696e-02,-9.033476933836936951e-03
-1.290932670235633850e-02,-8.941921405494213104e-03
-1.223791949450969696e-02,-7.721181027591228485e-03
-1.229895651340484619e-02,-8.728291839361190796e-03
-1.235999353229999542e-02,-8.728291839361190796e-03
-1.226843800395727158e-02,-8.911402896046638489e-03
-1.239051204174757004e-02,-7.934810593724250793e-03
-1.232947502285242081e-02,-9.033476933836936951e-03
-1.284828968346118927e-02,-9.674365632236003876e-03
-1.196325290948152542e-02,-8.911402896046638489e-03
-1.229895651340484619e-02,-9.582810103893280029e-03
-1.318399328738451004e-02,-9.277625009417533875e-03
-1.266517862677574158e-02,-8.667254820466041565e-03
-1.269569713622331619e-02,-8.087403140962123871e-03
-1.147495675832033157e-02,-9.338662028312683105e-03
-1.358073391020298004e-02,-8.484143763780593872e-03
-1.272621564567089081e-02,-8.484143763780593872e-03
-1.220740098506212234e-02,-8.362069725990295410e-03
-1.303140074014663696e-02,-8.484143763780593872e-03
-1.214636396616697311e-02,-8.667254820466041565e-03
-1.223791949450969696e-02,-8.667254820466041565e-03
-1.178014185279607773e-02,-7.965329103171825409e-03
-1.171910483390092850e-02,-9.308143518865108490e-03
-1.260414160788059235e-02,-8.606217801570892334e-03
-1.208532694727182388e-02,-7.965329103171825409e-03
-1.202428992837667465e-02,-8.758810348808765411e-03
-1.159703079611063004e-02,-7.995847612619400024e-03
-1.251258607953786850e-02,-8.514662273228168488e-03
-1.214636396616697311e-02,-8.301032707095146179e-03
-1.232947502285242081e-02,-8.148440159857273102e-03
-1.217688247561454773e-02,-8.636736311018466949e-03
-1.199377141892910004e-02,-8.697773329913616180e-03
-1.217688247561454773e-02,-8.362069725990295410e-03
-1.208532694727182388e-02,-7.873773574829101562e-03
-1.300088223069906235e-02,-8.545180782675743103e-03
-1.220740098506212234e-02,-8.362069725990295410e-03
-1.278725266456604004e-02,-8.789328858256340027e-03
-1.190221589058637619e-02,-8.789328858256340027e-03
-1.205480843782424927e-02,-8.209477178752422333e-03
-1.220740098506212234e-02,-8.575699292123317719e-03
-1.226843800395727158e-02,-8.941921405494213104e-03
-1.281777117401361465e-02,-9.491254575550556183e-03
-1.196325290948152542e-02,-8.423106744885444641e-03
-1.226843800395727158e-02,-8.392588235437870026e-03
-1.156651228666305542e-02,-8.484143763780593872e-03
-1.275673415511846542e-02,-8.697773329913616180e-03
-1.147495675832033157e-02,-8.209477178752422333e-03
-1.229895651340484619e-02,-8.575699292123317719e-03
-1.266517862677574158e-02,-8.423106744885444641e-03
-1.181066036224365234e-02,-8.148440159857273102e-03
-1.232947502285242081e-02,-8.911402896046638489e-03
-1.275673415511846542e-02,-8.545180782675743103e-03
-1.220740098506212234e-02,-8.606217801570892334e-03
-1.190221589058637619e-02,-8.880884386599063873e-03
-1.257362309843301773e-02,-8.087403140962123871e-03
-1.300088223069906235e-02,-8.056884631514549255e-03
-1.263466011732816696e-02,-6.927699781954288483e-03
-1.263466011732816696e-02,-8.056884631514549255e-03
-1.290932670235633850e-02,-7.751699537038803101e-03
-1.321451179683208466e-02,-7.904292084276676178e-03
-1.235999353229999542e-02,-7.873773574829101562e-03
-1.220740098506212234e-02,-7.629625499248504639e-03
-1.235999353229999542e-02,-8.117921650409698486e-03
-1.220740098506212234e-02,-8.728291839361190796e-03
-1.248206757009029388e-02,-8.209477178752422333e-03
-1.196325290948152542e-02,-7.812736555933952332e-03
-1.168858632445335388e-02,-7.141329348087310791e-03
-1.303140074014663696e-02,-8.392588235437870026e-03
-1.275673415511846542e-02,-8.178958669304847717e-03
-1.364177092909812927e-02,-8.148440159857273102e-03
-1.245154906064271927e-02,-7.629625499248504639e-03
-1.251258607953786850e-02,-8.789328858256340027e-03
-1.214636396616697311e-02,-8.728291839361190796e-03
-1.245154906064271927e-02,-8.239995688199996948e-03
-1.199377141892910004e-02,-8.117921650409698486e-03
-1.269569713622331619e-02,-7.782218046486377716e-03
-1.174962334334850311e-02,-7.354958914220333099e-03
-1.208532694727182388e-02,-8.117921650409698486e-03
-1.196325290948152542e-02,-7.599106989800930023e-03
-1.116977166384458542e-02,-8.484143763780593872e-03
-1.205480843782424927e-02,-8.423106744885444641e-03
-1.138340122997760773e-02,-8.911402896046638489e-03
-1.257362309843301773e-02,-8.301032707095146179e-03
-1.174962334334850311e-02,-7.904292084276676178e-03
-1.138340122997760773e-02,-8.453625254333019257e-03
-1.132236421108245850e-02,-8.178958669304847717e-03
-1.257362309843301773e-02,-8.209477178752422333e-03
-1.361125241965055466e-02,-8.545180782675743103e-03
-1.235999353229999542e-02,-9.155550971627235413e-03
-1.214636396616697311e-02,-8.209477178752422333e-03
-1.290932670235633850e-02,-8.056884631514549255e-03
-1.214636396616697311e-02,-9.094513952732086182e-03
-1.193273440003395081e-02,-9.186069481074810028e-03
-1.162754930555820465e-02,-9.002958424389362335e-03
-1.266517862677574158e-02,-8.117921650409698486e-03
-1.199377141892910004e-02,-7.934810593724250793e-03
-1.260414160788059235e-02,-7.873773574829101562e-03
-1.223791949450969696e-02,-8.117921650409698486e-03
-1.144443824887275696e-02,-7.141329348087310791e-03
-1.187169738113880157e-02,-8.178958669304847717e-03
-1.254310458898544312e-02,-7.904292084276676178e-03
-1.223791949450969696e-02,-8.789328858256340027e-03
-1.153599377721548080e-02,-7.904292084276676178e-03
-1.156651228666305542e-02,-7.904292084276676178e-03
-1.245154906064271927e-02,-8.331551216542720795e-03
-1.257362309843301773e-02,-8.484143763780593872e-03
-1.217688247561454773e-02,-7.263403385877609253e-03
-1.184117887169122696e-02,-8.117921650409698486e-03
-1.226843800395727158e-02,-8.636736311018466949e-03
-1.287880819290876389e-02,-7.873773574829101562e-03
-1.287880819290876389e-02,-8.117921650409698486e-03
-1.156651228666305542e-02,-7.782218046486377716e-03
-1.290932670235633850e-02,-7.568588480353355408e-03
-1.187169738113880157e-02,-8.117921650409698486e-03
-1.242103055119514465e-02,-8.606217801570892334e-03
-1.110873464494943619e-02,-7.934810593724250793e-03
-1.196325290948152542e-02,-8.453625254333019257e-03
-1.242103055119514465e-02,-7.965329103171825409e-03
-1.235999353229999542e-02,-8.270514197647571564e-03
-1.162754930555820465e-02,-7.202366366982460022e-03
-1.110873464494943619e-02,-7.965329103171825409e-03
-1.156651228666305542e-02,-8.423106744885444641e-03
-1.113925315439701080e-02,-7.110810838639736176e-03
-1.168858632445335388e-02,-8.484143763780593872e-03
-1.419110316783189774e-02,-7.995847612619400024e-03
-1.287880819290876389e-02,-8.453625254333019257e-03
-1.193273440003395081e-02,-8.728291839361190796e-03
-1.330606732517480850e-02,-7.751699537038803101e-03
-1.205480843782424927e-02,-7.599106989800930023e-03
-1.300088223069906235e-02,-7.751699537038803101e-03
-1.144443824887275696e-02,-7.568588480353355408e-03
-1.104769762605428696e-02,-8.117921650409698486e-03
-1.239051204174757004e-02,-8.667254820466041565e-03
-1.171910483390092850e-02,-8.423106744885444641e-03
-1.245154906064271927e-02,-8.239995688199996948e-03
-1.190221589058637619e-02,-7.080292329192161560e-03
-1.150547526776790619e-02,-8.239995688199996948e-03
-1.153599377721548080e-02,-8.484143763780593872e-03
-1.257362309843301773e-02,-7.812736555933952332e-03
-1.193273440003395081e-02,-7.263403385877609253e-03
-1.361125241965055466e-02,-8.331551216542720795e-03
-1.187169738113880157e-02,-8.056884631514549255e-03
-1.287880819290876389e-02,-8.148440159857273102e-03
-1.229895651340484619e-02,-7.965329103171825409e-03
-1.171910483390092850e-02,-8.880884386599063873e-03
-1.190221589058637619e-02,-6.958218291401863098e-03
-1.254310458898544312e-02,-7.477032952010631561e-03
-1.174962334334850311e-02,-8.362069725990295410e-03
-1.174962334334850311e-02,-7.751699537038803101e-03
-1.251258607953786850e-02,-7.873773574829101562e-03
-1.178014185279607773e-02,-8.484143763780593872e-03
-1.141391973942518234e-02,-7.354958914220333099e-03
-1.107821613550186157e-02,-7.782218046486377716e-03
-1.254310458898544312e-02,-7.415995933115482330e-03
-1.232947502285242081e-02,-7.782218046486377716e-03
-1.193273440003395081e-02,-8.301032707095146179e-03
-1.181066036224365234e-02,-8.453625254333019257e-03
-1.199377141892910004e-02,-6.958218291401863098e-03
-1.229895651340484619e-02,-6.897181272506713867e-03
-1.171910483390092850e-02,-7.782218046486377716e-03
-1.257362309843301773e-02,-7.782218046486377716e-03
-1.205480843782424927e-02,-7.721181027591228485e-03
-1.168858632445335388e-02,-8.545180782675743103e-03
-1.153599377721548080e-02,-7.354958914220333099e-03
-1.266517862677574158e-02,-7.782218046486377716e-03
-1.284828968346118927e-02,-8.789328858256340027e-03
-1.187169738113880157e-02,-7.934810593724250793e-03
-1.269569713622331619e-02,-7.873773574829101562e-03
-1.178014185279607773e-02,-9.155550971627235413e-03
-1.184117887169122696e-02,-8.423106744885444641e-03
-1.214636396616697311e-02,-7.751699537038803101e-03
-1.187169738113880157e-02,-7.751699537038803101e-03
